PRODUCT_SERIES	PRODUCT_CATEGORY	INSURANCE_PLAN	NAME	ACTIVATION_DATE	warrenty_years	INSURANCE_YEARS	SOLD_DATE	PRODUICT_SOLD	PRODUCT_PRICE	INSURANCE_PRICE	ACTIVATED	REPAIRS	Repair_cost
80	3	0	Sample Product	2000-1-1	2	8	2000-1-1	372	3094.0	3712.7999999999997	0	8	6188.0	
81	3	1	Sample Product	2000-1-1	0	6	2000-1-1	505	3688.0	4425.599999999999	1	2	7376.0	
81	2	1	Sample Product	2000-1-1	3	9	2000-1-1	513	1371.0	1645.2	0	4	2742.0	
81	2	0	Sample Product	2000-1-1	18	24	2000-1-1	1552	4846.0	5815.2	1	2	9692.0	
81	2	0	Sample Product	2000-1-1	11	17	2000-1-1	1946	4110.0	4932.0	1	7	8220.0	
82	0	0	Sample Product	2000-1-1	11	17	2000-1-1	1225	4925.0	5910.0	1	8	9850.0	
82	1	1	Sample Product	2000-1-1	20	26	2000-1-1	737	3240.0	3888.0	0	6	6480.0	
82	4	1	Sample Product	2000-1-1	18	24	2000-1-1	728	4875.0	5850.0	0	0	9750.0	
82	2	2	Sample Product	2000-1-1	20	26	2000-1-1	907	855.0	1026.0	1	5	1710.0	
83	3	3	Sample Product	2000-1-1	14	20	2000-1-1	770	350.0	420.0	1	2	700.0	
83	2	2	Sample Product	2000-1-1	1	7	2000-1-1	283	1792.0	2150.4	0	6	3584.0	
83	2	1	Sample Product	2000-1-1	14	20	2000-1-1	1701	4363.0	5235.599999999999	0	5	8726.0	
83	1	0	Sample Product	2000-1-1	16	22	2000-1-1	91	2458.0	2949.6	1	7	4916.0	
 
 
84	3	2	Sample Product	2000-1-1	17	23	2000-1-1	507	2272.0	2726.4	1	5	4544.0	
84	2	1	Sample Product	2000-1-1	8	14	2000-1-1	189	1848.0	2217.6	0	2	3696.0	
85	0	1	Sample Product	2000-1-1	11	17	2000-1-1	592	3363.0	4035.6	1	3	6726.0	
85	0	1	Sample Product	2000-1-1	11	17	2000-1-1	1736	308.0	369.59999999999997	1	5	616.0	
85	2	2	Sample Product	2000-1-1	15	21	2000-1-1	660	3826.0	4591.2	1	3	7652.0	
85	1	1	Sample Product	2000-1-1	2	8	2000-1-1	1791	1372.0	1646.3999999999999	1	8	2744.0	
86	1	0	Sample Product	2000-1-1	6	12	2000-1-1	1546	3005.0	3606.0	0	2	6010.0	
86	2	1	Sample Product	2000-1-1	10	16	2000-1-1	184	4833.0	5799.599999999999	1	9	9666.0	
86	0	1	Sample Product	2000-1-1	16	22	2000-1-1	1263	1636.0	1963.1999999999998	1	9	3272.0	
 
87	3	1	Sample Product	2000-1-1	9	15	2000-1-1	1332	1644.0	1972.8	0	5	3288.0	
87	3	2	Sample Product	2000-1-1	3	9	2000-1-1	618	4113.0	4935.599999999999	1	5	8226.0	
87	2	1	Sample Product	2000-1-1	18	24	2000-1-1	920	4571.0	5485.2	1	9	9142.0	
87	1	2	Sample Product	2000-1-1	15	21	2000-1-1	775	3380.0	4056.0	0	1	6760.0	
88	0	1	Sample Product	2000-1-1	9	15	2000-1-1	1147	891.0	1069.2	0	4	1782.0	
88	1	2	Sample Product	2000-1-1	5	11	2000-1-1	1065	2700.0	3240.0	1	7	5400.0	
88	3	2	Sample Product	2000-1-1	14	20	2000-1-1	3	3628.0	4353.599999999999	1	7	7256.0	
88	3	2	Sample Product	2000-1-1	14	20	2000-1-1	1982	3190.0	3828.0	1	5	6380.0	
89	3	2	Sample Product	2000-1-1	13	19	2000-1-1	977	620.0	744.0	0	6	1240.0	
 
89	3	3	Sample Product	2000-1-1	2	8	2000-1-1	1666	837.0	1004.4	1	1	1674.0	
 
90	1	2	Sample Product	2000-1-1	15	21	2000-1-1	952	2228.0	2673.6	0	6	4456.0	
90	3	2	Sample Product	2000-1-1	13	19	2000-1-1	1714	1585.0	1902.0	0	4	3170.0	
90	4	1	Sample Product	2000-1-1	2	8	2000-1-1	64	4091.0	4909.2	1	3	8182.0	
90	4	1	Sample Product	2000-1-1	2	8	2000-1-1	1542	2306.0	2767.2	1	10	4612.0	
91	3	0	Sample Product	2000-1-1	11	17	2000-1-1	588	253.0	303.59999999999997	0	8	506.0	
 
91	0	2	Sample Product	2000-1-1	15	21	2000-1-1	1287	1578.0	1893.6	1	8	3156.0	
91	1	1	Sample Product	2000-1-1	15	21	2000-1-1	851	3786.0	4543.2	0	5	7572.0	
92	2	1	Sample Product	2000-1-1	14	20	2000-1-1	1372	1937.0	2324.4	0	1	3874.0	
92	1	3	Sample Product	2000-1-1	16	22	2000-1-1	1670	1199.0	1438.8	1	5	2398.0	
92	2	2	Sample Product	2000-1-1	17	23	2000-1-1	1427	1373.0	1647.6	0	5	2746.0	
92	2	2	Sample Product	2000-1-1	18	24	2000-1-1	1055	2592.0	3110.4	0	3	5184.0	
93	1	0	Sample Product	2000-1-1	8	14	2000-1-1	1695	2075.0	2490.0	1	3	4150.0	
93	1	2	Sample Product	2000-1-1	11	17	2000-1-1	205	493.0	591.6	0	8	986.0	
93	3	2	Sample Product	2000-1-1	18	24	2000-1-1	1324	1673.0	2007.6	1	8	3346.0	
93	4	0	Sample Product	2000-1-1	13	19	2000-1-1	465	4222.0	5066.4	0	1	8444.0	
94	1	3	Sample Product	2000-1-1	13	19	2000-1-1	621	3501.0	4201.2	1	7	7002.0	
94	3	3	Sample Product	2000-1-1	3	9	2000-1-1	1601	4869.0	5842.8	0	1	9738.0	
94	3	2	Sample Product	2000-1-1	12	18	2000-1-1	1481	4001.0	4801.2	1	3	8002.0	
 
95	2	3	Sample Product	2000-1-1	19	25	2000-1-1	98	1129.0	1354.8	0	9	2258.0	
95	2	1	Sample Product	2000-1-1	18	24	2000-1-1	1	3059.0	3670.7999999999997	0	4	6118.0	
95	1	3	Sample Product	2000-1-1	0	6	2000-1-1	46	2218.0	2661.6	1	1	4436.0	
 
 
96	0	1	Sample Product	2000-1-1	8	14	2000-1-1	599	673.0	807.6	1	6	1346.0	
96	3	0	Sample Product	2000-1-1	2	8	2000-1-1	611	1063.0	1275.6	0	2	2126.0	
96	3	2	Sample Product	2000-1-1	5	11	2000-1-1	788	1624.0	1948.8	1	5	3248.0	
97	2	1	Sample Product	2000-1-1	6	12	2000-1-1	134	1710.0	2052.0	1	8	3420.0	
 
97	3	2	Sample Product	2000-1-1	10	16	2000-1-1	42	2989.0	3586.7999999999997	1	3	5978.0	
97	2	1	Sample Product	2000-1-1	8	14	2000-1-1	1185	1721.0	2065.2	0	9	3442.0	
98	3	2	Sample Product	2000-1-1	7	13	2000-1-1	1503	112.0	134.4	0	2	224.0	
98	4	2	Sample Product	2000-1-1	5	11	2000-1-1	1160	2460.0	2952.0	0	2	4920.0	
98	4	2	Sample Product	2000-1-1	7	13	2000-1-1	916	373.0	447.59999999999997	0	6	746.0	
98	2	3	Sample Product	2000-1-1	16	22	2000-1-1	1720	601.0	721.1999999999999	0	0	1202.0	
99	1	2	Sample Product	2000-1-1	15	21	2000-1-1	212	777.0	932.4	1	10	1554.0	
99	3	1	Sample Product	2000-1-1	10	16	2000-1-1	1435	2699.0	3238.7999999999997	0	6	5398.0	
 
99	3	1	Sample Product	2000-1-1	17	23	2000-1-1	707	168.0	201.6	0	1	336.0	
 
 
100	2	3	Sample Product	2000-1-1	16	22	2000-1-1	969	679.0	814.8	0	5	1358.0	
100	0	3	Sample Product	2000-1-1	7	13	2000-1-1	222	3254.0	3904.7999999999997	0	1	6508.0	
101	3	0	Sample Product	2000-1-1	11	17	2000-1-1	1566	409.0	490.79999999999995	1	7	818.0	
 
101	4	2	Sample Product	2000-1-1	7	13	2000-1-1	1745	509.0	610.8	0	0	1018.0	
101	1	1	Sample Product	2000-1-1	2	8	2000-1-1	987	35.0	42.0	1	4	70.0	
102	3	2	Sample Product	2000-1-1	2	8	2000-1-1	1755	2463.0	2955.6	1	8	4926.0	
 
102	2	1	Sample Product	2000-1-1	6	12	2000-1-1	121	667.0	800.4	1	8	1334.0	
 
103	3	1	Sample Product	2000-1-1	2	8	2000-1-1	1041	4061.0	4873.2	0	7	8122.0	
103	1	3	Sample Product	2000-1-1	18	24	2000-1-1	1031	4675.0	5610.0	1	5	9350.0	
103	2	2	Sample Product	2000-1-1	3	9	2000-1-1	45	1039.0	1246.8	0	2	2078.0	
103	1	1	Sample Product	2000-1-1	2	8	2000-1-1	1343	1872.0	2246.4	1	3	3744.0	
104	2	1	Sample Product	2000-1-1	17	23	2000-1-1	570	4051.0	4861.2	1	6	8102.0	
104	3	2	Sample Product	2000-1-1	6	12	2000-1-1	139	3810.0	4572.0	1	5	7620.0	
104	1	1	Sample Product	2000-1-1	0	6	2000-1-1	1019	4921.0	5905.2	0	7	9842.0	
104	1	3	Sample Product	2000-1-1	2	8	2000-1-1	1896	3620.0	4344.0	0	9	7240.0	
105	3	2	Sample Product	2000-1-1	5	11	2000-1-1	1652	2349.0	2818.7999999999997	1	9	4698.0	
105	0	1	Sample Product	2000-1-1	13	19	2000-1-1	1186	1113.0	1335.6	1	4	2226.0	
105	0	2	Sample Product	2000-1-1	15	21	2000-1-1	913	4442.0	5330.4	0	1	8884.0	
105	2	0	Sample Product	2000-1-1	11	17	2000-1-1	1566	4060.0	4872.0	1	6	8120.0	
 
106	0	3	Sample Product	2000-1-1	7	13	2000-1-1	1184	399.0	478.79999999999995	0	4	798.0	
106	2	2	Sample Product	2000-1-1	9	15	2000-1-1	337	2475.0	2970.0	1	2	4950.0	
106	0	0	Sample Product	2000-1-1	16	22	2000-1-1	1559	4690.0	5628.0	1	6	9380.0	
 
107	2	3	Sample Product	2000-1-1	9	15	2000-1-1	512	1625.0	1950.0	0	4	3250.0	
 
 
108	1	1	Sample Product	2000-1-1	11	17	2000-1-1	85	3684.0	4420.8	1	4	7368.0	
108	4	0	Sample Product	2000-1-1	13	19	2000-1-1	1387	4058.0	4869.599999999999	1	5	8116.0	
 
 
109	1	0	Sample Product	2000-1-1	3	9	2000-1-1	1977	4421.0	5305.2	1	9	8842.0	
109	2	2	Sample Product	2000-1-1	5	11	2000-1-1	1364	2173.0	2607.6	1	4	4346.0	
109	3	2	Sample Product	2000-1-1	17	23	2000-1-1	1436	325.0	390.0	0	6	650.0	
109	3	2	Sample Product	2000-1-1	7	13	2000-1-1	1623	1423.0	1707.6	1	1	2846.0	
 
110	3	1	Sample Product	2000-1-1	19	25	2000-1-1	791	3100.0	3720.0	0	6	6200.0	
110	3	1	Sample Product	2000-1-1	2	8	2000-1-1	517	4867.0	5840.4	1	1	9734.0	
110	2	2	Sample Product	2000-1-1	10	16	2000-1-1	688	2593.0	3111.6	1	3	5186.0	
111	3	0	Sample Product	2000-1-1	6	12	2000-1-1	396	291.0	349.2	0	0	582.0	
111	1	3	Sample Product	2000-1-1	9	15	2000-1-1	1484	2935.0	3522.0	1	9	5870.0	
111	0	1	Sample Product	2000-1-1	11	17	2000-1-1	1211	2643.0	3171.6	1	8	5286.0	
111	4	3	Sample Product	2000-1-1	12	18	2000-1-1	480	4079.0	4894.8	0	8	8158.0	
112	0	1	Sample Product	2000-1-1	16	22	2000-1-1	1938	342.0	410.4	0	2	684.0	
112	2	1	Sample Product	2000-1-1	10	16	2000-1-1	1268	2193.0	2631.6	1	1	4386.0	
112	2	1	Sample Product	2000-1-1	6	12	2000-1-1	1385	402.0	482.4	1	10	804.0	
112	2	1	Sample Product	2000-1-1	13	19	2000-1-1	1323	786.0	943.1999999999999	0	1	1572.0	
113	1	3	Sample Product	2000-1-1	13	19	2000-1-1	1380	3639.0	4366.8	1	8	7278.0	
113	2	1	Sample Product	2000-1-1	17	23	2000-1-1	1556	3466.0	4159.2	1	3	6932.0	
113	3	1	Sample Product	2000-1-1	14	20	2000-1-1	1231	222.0	266.4	1	8	444.0	
113	0	1	Sample Product	2000-1-1	13	19	2000-1-1	777	374.0	448.8	1	1	748.0	
114	3	1	Sample Product	2000-1-1	9	15	2000-1-1	1564	2552.0	3062.4	1	2	5104.0	
114	4	1	Sample Product	2000-1-1	9	15	2000-1-1	372	3898.0	4677.599999999999	1	2	7796.0	
114	0	1	Sample Product	2000-1-1	10	16	2000-1-1	307	3104.0	3724.7999999999997	1	5	6208.0	
114	1	0	Sample Product	2000-1-1	6	12	2000-1-1	152	2268.0	2721.6	0	3	4536.0	
115	4	2	Sample Product	2000-1-1	9	15	2000-1-1	1994	193.0	231.6	1	6	386.0	
115	0	1	Sample Product	2000-1-1	11	17	2000-1-1	1318	4600.0	5520.0	1	8	9200.0	
115	3	1	Sample Product	2000-1-1	11	17	2000-1-1	247	2341.0	2809.2	0	2	4682.0	
 
116	4	1	Sample Product	2000-1-1	6	12	2000-1-1	1925	1294.0	1552.8	0	2	2588.0	
116	3	2	Sample Product	2000-1-1	7	13	2000-1-1	86	2589.0	3106.7999999999997	1	1	5178.0	
116	2	3	Sample Product	2000-1-1	3	9	2000-1-1	1172	920.0	1104.0	0	6	1840.0	
116	1	2	Sample Product	2000-1-1	9	15	2000-1-1	1448	1700.0	2040.0	0	2	3400.0	
117	1	2	Sample Product	2000-1-1	7	13	2000-1-1	350	2341.0	2809.2	1	1	4682.0	
117	1	2	Sample Product	2000-1-1	18	24	2000-1-1	1003	4545.0	5454.0	0	5	9090.0	
 
117	4	3	Sample Product	2000-1-1	20	26	2000-1-1	1954	311.0	373.2	1	0	622.0	
118	1	2	Sample Product	2000-1-1	8	14	2000-1-1	378	2447.0	2936.4	0	9	4894.0	
118	3	1	Sample Product	2000-1-1	11	17	2000-1-1	834	9.0	10.799999999999999	1	3	18.0	
118	0	2	Sample Product	2000-1-1	0	6	2000-1-1	1185	376.0	451.2	1	2	752.0	
118	1	0	Sample Product	2000-1-1	5	11	2000-1-1	1318	2584.0	3100.7999999999997	1	8	5168.0	
119	4	3	Sample Product	2000-1-1	13	19	2000-1-1	1288	2816.0	3379.2	0	0	5632.0	
119	2	2	Sample Product	2000-1-1	13	19	2000-1-1	816	4311.0	5173.2	1	7	8622.0	
119	1	3	Sample Product	2000-1-1	3	9	2000-1-1	1145	23.0	27.599999999999998	0	2	46.0	
119	1	1	Sample Product	2000-1-1	13	19	2000-1-1	1117	604.0	724.8	1	1	1208.0	
120	3	0	Sample Product	2000-1-1	7	13	2000-1-1	22	1312.0	1574.3999999999999	1	9	2624.0	
120	3	2	Sample Product	2000-1-1	4	10	2000-1-1	579	2801.0	3361.2	1	3	5602.0	
 
120	4	0	Sample Product	2000-1-1	10	16	2000-1-1	675	576.0	691.1999999999999	1	8	1152.0	
121	2	3	Sample Product	2000-1-1	4	10	2000-1-1	853	4097.0	4916.4	0	10	8194.0	
121	2	1	Sample Product	2000-1-1	2	8	2000-1-1	1762	4164.0	4996.8	1	7	8328.0	
121	3	0	Sample Product	2000-1-1	9	15	2000-1-1	170	4783.0	5739.599999999999	1	6	9566.0	
 
122	2	3	Sample Product	2000-1-1	18	24	2000-1-1	658	553.0	663.6	1	9	1106.0	
122	3	2	Sample Product	2000-1-1	3	9	2000-1-1	1242	3269.0	3922.7999999999997	0	3	6538.0	
122	2	1	Sample Product	2000-1-1	6	12	2000-1-1	1009	1593.0	1911.6	0	9	3186.0	
122	2	1	Sample Product	2000-1-1	8	14	2000-1-1	1555	3181.0	3817.2	0	8	6362.0	
123	2	2	Sample Product	2000-1-1	3	9	2000-1-1	1431	1937.0	2324.4	0	5	3874.0	
123	2	3	Sample Product	2000-1-1	12	18	2000-1-1	822	2761.0	3313.2	1	0	5522.0	
123	0	3	Sample Product	2000-1-1	20	26	2000-1-1	1086	3557.0	4268.4	1	7	7114.0	
123	2	2	Sample Product	2000-1-1	7	13	2000-1-1	287	3500.0	4200.0	1	0	7000.0	
 
124	2	2	Sample Product	2000-1-1	2	8	2000-1-1	552	3977.0	4772.4	0	3	7954.0	
124	3	1	Sample Product	2000-1-1	19	25	2000-1-1	1945	839.0	1006.8	0	6	1678.0	
124	1	0	Sample Product	2000-1-1	9	15	2000-1-1	1426	1781.0	2137.2	1	9	3562.0	
125	2	3	Sample Product	2000-1-1	3	9	2000-1-1	560	3647.0	4376.4	0	1	7294.0	
125	2	2	Sample Product	2000-1-1	4	10	2000-1-1	260	1688.0	2025.6	1	0	3376.0	
125	3	1	Sample Product	2000-1-1	1	7	2000-1-1	1316	3879.0	4654.8	1	8	7758.0	
125	0	2	Sample Product	2000-1-1	16	22	2000-1-1	1818	4221.0	5065.2	1	4	8442.0	
126	4	3	Sample Product	2000-1-1	10	16	2000-1-1	240	2058.0	2469.6	0	4	4116.0	
126	3	3	Sample Product	2000-1-1	11	17	2000-1-1	1356	4750.0	5700.0	1	6	9500.0	
 
 
127	2	3	Sample Product	2000-1-1	15	21	2000-1-1	1466	1023.0	1227.6	1	0	2046.0	
127	0	3	Sample Product	2000-1-1	17	23	2000-1-1	550	2160.0	2592.0	1	4	4320.0	
127	1	2	Sample Product	2000-1-1	9	15	2000-1-1	1995	2420.0	2904.0	1	6	4840.0	
127	2	2	Sample Product	2000-1-1	15	21	2000-1-1	883	2670.0	3204.0	1	4	5340.0	
128	4	2	Sample Product	2000-1-1	13	19	2000-1-1	1002	3083.0	3699.6	0	4	6166.0	
128	3	0	Sample Product	2000-1-1	20	26	2000-1-1	533	4574.0	5488.8	1	0	9148.0	
 
128	4	1	Sample Product	2000-1-1	15	21	2000-1-1	958	2064.0	2476.7999999999997	0	7	4128.0	
 
 
129	3	2	Sample Product	2000-1-1	14	20	2000-1-1	1895	2607.0	3128.4	0	3	5214.0	
129	1	2	Sample Product	2000-1-1	13	19	2000-1-1	653	3755.0	4506.0	1	3	7510.0	
130	3	2	Sample Product	2000-1-1	16	22	2000-1-1	366	3031.0	3637.2	1	4	6062.0	
130	4	2	Sample Product	2000-1-1	0	6	2000-1-1	1255	1927.0	2312.4	1	6	3854.0	
130	3	3	Sample Product	2000-1-1	0	6	2000-1-1	700	1347.0	1616.3999999999999	1	8	2694.0	
130	4	1	Sample Product	2000-1-1	6	12	2000-1-1	309	297.0	356.4	1	3	594.0	
131	0	1	Sample Product	2000-1-1	1	7	2000-1-1	1018	1760.0	2112.0	0	4	3520.0	
131	3	1	Sample Product	2000-1-1	13	19	2000-1-1	253	2326.0	2791.2	1	2	4652.0	
 
131	1	1	Sample Product	2000-1-1	15	21	2000-1-1	1997	3606.0	4327.2	0	2	7212.0	
132	2	1	Sample Product	2000-1-1	9	15	2000-1-1	1012	2293.0	2751.6	1	7	4586.0	
132	2	2	Sample Product	2000-1-1	3	9	2000-1-1	1858	1268.0	1521.6	0	1	2536.0	
 
132	2	1	Sample Product	2000-1-1	11	17	2000-1-1	115	3764.0	4516.8	0	2	7528.0	
133	3	1	Sample Product	2000-1-1	2	8	2000-1-1	1673	1965.0	2358.0	1	0	3930.0	
 
133	2	1	Sample Product	2000-1-1	5	11	2000-1-1	812	1641.0	1969.1999999999998	0	0	3282.0	
133	4	2	Sample Product	2000-1-1	19	25	2000-1-1	998	1574.0	1888.8	0	6	3148.0	
 
134	3	2	Sample Product	2000-1-1	6	12	2000-1-1	444	3584.0	4300.8	1	2	7168.0	
134	3	2	Sample Product	2000-1-1	9	15	2000-1-1	247	229.0	274.8	0	2	458.0	
 
 
 
135	1	0	Sample Product	2000-1-1	0	6	2000-1-1	1296	3834.0	4600.8	0	8	7668.0	
135	1	1	Sample Product	2000-1-1	20	26	2000-1-1	1451	3949.0	4738.8	0	3	7898.0	
136	1	2	Sample Product	2000-1-1	4	10	2000-1-1	475	4991.0	5989.2	1	1	9982.0	
136	3	0	Sample Product	2000-1-1	11	17	2000-1-1	1753	2845.0	3414.0	0	1	5690.0	
136	2	3	Sample Product	2000-1-1	14	20	2000-1-1	752	3779.0	4534.8	1	7	7558.0	
136	1	1	Sample Product	2000-1-1	9	15	2000-1-1	270	4281.0	5137.2	1	5	8562.0	
137	3	0	Sample Product	2000-1-1	16	22	2000-1-1	107	940.0	1128.0	0	2	1880.0	
137	2	2	Sample Product	2000-1-1	14	20	2000-1-1	501	253.0	303.59999999999997	0	3	506.0	
137	2	2	Sample Product	2000-1-1	3	9	2000-1-1	620	2033.0	2439.6	1	3	4066.0	
 
 
 
138	1	1	Sample Product	2000-1-1	9	15	2000-1-1	1776	72.0	86.39999999999999	0	2	144.0	
138	1	2	Sample Product	2000-1-1	15	21	2000-1-1	1028	2216.0	2659.2	0	7	4432.0	
139	1	0	Sample Product	2000-1-1	6	12	2000-1-1	1068	2559.0	3070.7999999999997	1	4	5118.0	
139	1	0	Sample Product	2000-1-1	0	6	2000-1-1	628	1534.0	1840.8	1	7	3068.0	
 
139	0	2	Sample Product	2000-1-1	8	14	2000-1-1	1297	2222.0	2666.4	0	10	4444.0	
140	0	2	Sample Product	2000-1-1	11	17	2000-1-1	1148	1898.0	2277.6	0	2	3796.0	
140	1	3	Sample Product	2000-1-1	18	24	2000-1-1	517	4239.0	5086.8	0	7	8478.0	
140	1	0	Sample Product	2000-1-1	4	10	2000-1-1	771	4920.0	5904.0	1	6	9840.0	
140	2	0	Sample Product	2000-1-1	3	9	2000-1-1	966	3828.0	4593.599999999999	0	7	7656.0	
141	2	2	Sample Product	2000-1-1	2	8	2000-1-1	598	867.0	1040.3999999999999	0	4	1734.0	
141	2	0	Sample Product	2000-1-1	9	15	2000-1-1	1881	4528.0	5433.599999999999	0	1	9056.0	
141	3	2	Sample Product	2000-1-1	18	24	2000-1-1	66	3503.0	4203.599999999999	1	4	7006.0	
 
142	3	1	Sample Product	2000-1-1	20	26	2000-1-1	504	1506.0	1807.2	1	8	3012.0	
142	1	2	Sample Product	2000-1-1	7	13	2000-1-1	477	330.0	396.0	1	10	660.0	
142	2	2	Sample Product	2000-1-1	10	16	2000-1-1	1409	42.0	50.4	0	8	84.0	
142	0	1	Sample Product	2000-1-1	19	25	2000-1-1	738	866.0	1039.2	1	8	1732.0	
143	4	1	Sample Product	2000-1-1	7	13	2000-1-1	1991	1319.0	1582.8	0	3	2638.0	
143	2	2	Sample Product	2000-1-1	17	23	2000-1-1	1464	4631.0	5557.2	1	9	9262.0	
143	3	2	Sample Product	2000-1-1	11	17	2000-1-1	1832	2511.0	3013.2	1	2	5022.0	
143	4	2	Sample Product	2000-1-1	4	10	2000-1-1	1747	1798.0	2157.6	0	5	3596.0	
144	3	2	Sample Product	2000-1-1	13	19	2000-1-1	23	1442.0	1730.3999999999999	0	10	2884.0	
144	4	1	Sample Product	2000-1-1	18	24	2000-1-1	320	4833.0	5799.599999999999	1	8	9666.0	
144	3	2	Sample Product	2000-1-1	13	19	2000-1-1	1721	1932.0	2318.4	0	6	3864.0	
144	3	2	Sample Product	2000-1-1	5	11	2000-1-1	10	4311.0	5173.2	1	1	8622.0	
145	0	1	Sample Product	2000-1-1	8	14	2000-1-1	571	718.0	861.6	1	1	1436.0	
 
145	2	0	Sample Product	2000-1-1	17	23	2000-1-1	1655	1249.0	1498.8	0	8	2498.0	
145	1	1	Sample Product	2000-1-1	8	14	2000-1-1	1588	1474.0	1768.8	0	2	2948.0	
146	1	1	Sample Product	2000-1-1	3	9	2000-1-1	1629	3577.0	4292.4	1	3	7154.0	
146	1	2	Sample Product	2000-1-1	8	14	2000-1-1	473	4439.0	5326.8	1	7	8878.0	
146	4	1	Sample Product	2000-1-1	15	21	2000-1-1	1874	150.0	180.0	0	4	300.0	
146	3	3	Sample Product	2000-1-1	11	17	2000-1-1	433	3884.0	4660.8	1	5	7768.0	
147	0	0	Sample Product	2000-1-1	18	24	2000-1-1	723	4177.0	5012.4	0	2	8354.0	
147	2	0	Sample Product	2000-1-1	18	24	2000-1-1	909	1543.0	1851.6	0	7	3086.0	
147	3	3	Sample Product	2000-1-1	15	21	2000-1-1	747	3066.0	3679.2	0	6	6132.0	
147	0	0	Sample Product	2000-1-1	4	10	2000-1-1	1682	4129.0	4954.8	1	8	8258.0	
148	4	2	Sample Product	2000-1-1	17	23	2000-1-1	1675	3701.0	4441.2	1	9	7402.0	
148	0	0	Sample Product	2000-1-1	11	17	2000-1-1	57	2152.0	2582.4	0	9	4304.0	
 
148	3	1	Sample Product	2000-1-1	0	6	2000-1-1	547	3312.0	3974.3999999999996	0	1	6624.0	
 
149	3	2	Sample Product	2000-1-1	18	24	2000-1-1	660	1604.0	1924.8	0	8	3208.0	
149	1	3	Sample Product	2000-1-1	9	15	2000-1-1	1135	2413.0	2895.6	0	9	4826.0	
 
150	2	2	Sample Product	2000-1-1	14	20	2000-1-1	1148	664.0	796.8	1	8	1328.0	
150	1	1	Sample Product	2000-1-1	15	21	2000-1-1	795	1897.0	2276.4	1	6	3794.0	
150	1	3	Sample Product	2000-1-1	5	11	2000-1-1	1970	117.0	140.4	1	10	234.0	
 
151	3	2	Sample Product	2000-1-1	10	16	2000-1-1	888	4827.0	5792.4	1	9	9654.0	
 
151	4	3	Sample Product	2000-1-1	17	23	2000-1-1	681	2650.0	3180.0	0	9	5300.0	
151	1	0	Sample Product	2000-1-1	14	20	2000-1-1	918	3245.0	3894.0	1	8	6490.0	
152	4	3	Sample Product	2000-1-1	19	25	2000-1-1	1195	4291.0	5149.2	0	3	8582.0	
 
152	2	0	Sample Product	2000-1-1	10	16	2000-1-1	855	2685.0	3222.0	0	2	5370.0	
152	1	1	Sample Product	2000-1-1	19	25	2000-1-1	97	1463.0	1755.6	1	3	2926.0	
153	2	2	Sample Product	2000-1-1	13	19	2000-1-1	689	1209.0	1450.8	1	7	2418.0	
153	3	1	Sample Product	2000-1-1	4	10	2000-1-1	231	3625.0	4350.0	1	3	7250.0	
153	3	0	Sample Product	2000-1-1	7	13	2000-1-1	305	4725.0	5670.0	1	10	9450.0	
 
154	1	0	Sample Product	2000-1-1	12	18	2000-1-1	197	4766.0	5719.2	0	8	9532.0	
154	0	0	Sample Product	2000-1-1	3	9	2000-1-1	934	3489.0	4186.8	1	8	6978.0	
154	0	2	Sample Product	2000-1-1	18	24	2000-1-1	107	4208.0	5049.599999999999	0	6	8416.0	
 
 
155	3	3	Sample Product	2000-1-1	12	18	2000-1-1	248	4529.0	5434.8	1	8	9058.0	
155	0	2	Sample Product	2000-1-1	6	12	2000-1-1	1438	4756.0	5707.2	1	0	9512.0	
155	1	0	Sample Product	2000-1-1	19	25	2000-1-1	1392	381.0	457.2	1	4	762.0	
156	2	1	Sample Product	2000-1-1	11	17	2000-1-1	850	1844.0	2212.7999999999997	0	3	3688.0	
156	2	1	Sample Product	2000-1-1	15	21	2000-1-1	759	4772.0	5726.4	0	8	9544.0	
156	1	1	Sample Product	2000-1-1	3	9	2000-1-1	1023	3294.0	3952.7999999999997	1	1	6588.0	
156	4	0	Sample Product	2000-1-1	13	19	2000-1-1	1193	3784.0	4540.8	0	8	7568.0	
157	4	1	Sample Product	2000-1-1	20	26	2000-1-1	530	1511.0	1813.2	1	3	3022.0	
 
157	1	3	Sample Product	2000-1-1	17	23	2000-1-1	81	1753.0	2103.6	0	9	3506.0	
 
 
158	1	1	Sample Product	2000-1-1	19	25	2000-1-1	1210	1010.0	1212.0	1	7	2020.0	
158	2	0	Sample Product	2000-1-1	13	19	2000-1-1	741	4416.0	5299.2	0	7	8832.0	
158	3	3	Sample Product	2000-1-1	8	14	2000-1-1	508	424.0	508.79999999999995	0	7	848.0	
159	2	1	Sample Product	2000-1-1	1	7	2000-1-1	1647	1181.0	1417.2	1	1	2362.0	
159	2	2	Sample Product	2000-1-1	4	10	2000-1-1	1899	1214.0	1456.8	1	2	2428.0	
159	4	1	Sample Product	2000-1-1	2	8	2000-1-1	1104	1053.0	1263.6	1	6	2106.0	
159	1	3	Sample Product	2000-1-1	14	20	2000-1-1	237	2081.0	2497.2	1	4	4162.0	
160	2	1	Sample Product	2000-1-1	19	25	2000-1-1	892	1306.0	1567.2	1	7	2612.0	
