PRODUCT_UID	PRODUCT_SERIES	PRODUCT_CATEGORY	INSURANCE_PLAN	NAME	ACTIVATION_DATE	ITERATION	INSURANCE_YEARS	INSURANCE_DETAILS	PRODUICT_SOLD	PRICE	ACTIVATED	REPAIRS
310	77	2	1	Sample Product	1901-02-01	3	6	Sample Insurance	1317	3280.0	true	1
311	77	3	2	Sample Product	1901-02-01	13	6	Sample Insurance	566	381.0	true	6
312	78	4	2	Sample Product	1901-02-01	18	1	Sample Insurance	1135	1407.0	true	5
313	78	0	0	Sample Product	1901-02-01	15	10	Sample Insurance	316	2045.0	false	6
314	78	3	1	Sample Product	1901-02-01	18	16	Sample Insurance	1154	1773.0	false	0
315	78	2	0	Sample Product	1901-02-01	12	19	Sample Insurance	1815	4025.0	true	1
316	79	1	0	Sample Product	1901-02-01	9	16	Sample Insurance	531	2885.0	false	2
317	79	4	2	Sample Product	1901-02-01	11	3	Sample Insurance	118	3335.0	true	7
318	79	0	2	Sample Product	1901-02-01	1	19	Sample Insurance	585	3380.0	false	0
319	79	4	1	Sample Product	1901-02-01	4	3	Sample Insurance	829	2574.0	false	7
320	80	3	0	Sample Product	1901-02-01	11	10	Sample Insurance	935	2781.0	false	4
321	80	3	2	Sample Product	1901-02-01	20	11	Sample Insurance	1082	3185.0	false	4
322	80	0	3	Sample Product	1901-02-01	17	9	Sample Insurance	1568	2888.0	false	5
323	80	2	1	Sample Product	1901-02-01	17	13	Sample Insurance	960	610.0	true	4
324	81	2	2	Sample Product	1901-02-01	4	17	Sample Insurance	1866	2321.0	true	0
325	81	0	1	Sample Product	1901-02-01	17	14	Sample Insurance	366	3840.0	true	7
326	81	2	1	Sample Product	1901-02-01	5	16	Sample Insurance	1568	1704.0	false	8
327	81	4	2	Sample Product	1901-02-01	4	7	Sample Insurance	338	1862.0	true	5
328	82	2	2	Sample Product	1901-02-01	16	11	Sample Insurance	681	1992.0	true	9
329	82	1	3	Sample Product	1901-02-01	3	17	Sample Insurance	1802	4492.0	true	1
330	82	4	2	Sample Product	1901-02-01	19	0	Sample Insurance	1338	3445.0	false	6
331	82	1	3	Sample Product	1901-02-01	15	10	Sample Insurance	782	113.0	true	6
332	83	1	0	Sample Product	1901-02-01	8	8	Sample Insurance	600	2750.0	true	9
333	83	4	1	Sample Product	1901-02-01	4	5	Sample Insurance	1048	2802.0	true	10
334	83	3	2	Sample Product	1901-02-01	16	11	Sample Insurance	1203	778.0	true	3
335	83	1	1	Sample Product	1901-02-01	17	6	Sample Insurance	1208	1352.0	false	0
336	84	1	0	Sample Product	1901-02-01	7	3	Sample Insurance	1248	3495.0	false	9
337	84	1	0	Sample Product	1901-02-01	5	10	Sample Insurance	1252	2688.0	false	3
338	84	3	0	Sample Product	1901-02-01	9	14	Sample Insurance	1843	3512.0	true	4
339	84	3	1	Sample Product	1901-02-01	18	9	Sample Insurance	1534	2178.0	false	0
340	85	3	3	Sample Product	1901-02-01	15	2	Sample Insurance	1683	4781.0	true	2
341	85	1	2	Sample Product	1901-02-01	3	17	Sample Insurance	1207	3343.0	false	2
342	85	1	3	Sample Product	1901-02-01	2	15	Sample Insurance	1578	2937.0	false	5
343	85	1	2	Sample Product	1901-02-01	15	13	Sample Insurance	1093	4452.0	false	5
344	86	1	2	Sample Product	1901-02-01	15	10	Sample Insurance	1930	3783.0	true	2
345	86	1	0	Sample Product	1901-02-01	14	17	Sample Insurance	10	4521.0	false	8
346	86	0	3	Sample Product	1901-02-01	16	3	Sample Insurance	149	2419.0	true	5
347	86	3	3	Sample Product	1901-02-01	9	8	Sample Insurance	1536	1201.0	true	5
348	87	1	2	Sample Product	1901-02-01	14	9	Sample Insurance	1017	515.0	false	4
349	87	3	1	Sample Product	1901-02-01	12	7	Sample Insurance	220	3063.0	true	1
350	87	4	2	Sample Product	1901-02-01	17	1	Sample Insurance	1001	4234.0	false	8
351	87	2	2	Sample Product	1901-02-01	2	18	Sample Insurance	244	3773.0	true	7
352	88	2	1	Sample Product	1901-02-01	11	2	Sample Insurance	1504	291.0	false	3
353	88	1	1	Sample Product	1901-02-01	10	12	Sample Insurance	1518	671.0	false	2
354	88	1	1	Sample Product	1901-02-01	2	18	Sample Insurance	68	2665.0	false	6
355	88	1	1	Sample Product	1901-02-01	3	11	Sample Insurance	235	236.0	true	3
356	89	1	2	Sample Product	1901-02-01	15	19	Sample Insurance	519	2447.0	true	9
357	89	3	1	Sample Product	1901-02-01	4	15	Sample Insurance	860	2945.0	true	6
358	89	4	2	Sample Product	1901-02-01	5	12	Sample Insurance	1055	3341.0	false	3
359	89	4	2	Sample Product	1901-02-01	13	7	Sample Insurance	572	36.0	false	2
360	90	3	2	Sample Product	1901-02-01	4	8	Sample Insurance	1289	302.0	false	3
361	90	1	1	Sample Product	1901-02-01	6	7	Sample Insurance	1144	4654.0	true	9
362	90	2	3	Sample Product	1901-02-01	14	9	Sample Insurance	1222	3826.0	true	6
363	90	1	0	Sample Product	1901-02-01	5	15	Sample Insurance	1273	4899.0	false	9
364	91	4	1	Sample Product	1901-02-01	8	12	Sample Insurance	1177	2376.0	true	7
365	91	3	1	Sample Product	1901-02-01	0	9	Sample Insurance	358	1266.0	false	1
366	91	1	3	Sample Product	1901-02-01	1	2	Sample Insurance	1666	462.0	true	8
367	91	1	2	Sample Product	1901-02-01	16	13	Sample Insurance	716	981.0	true	7
368	92	4	2	Sample Product	1901-02-01	2	13	Sample Insurance	211	4856.0	true	3
369	92	1	1	Sample Product	1901-02-01	5	13	Sample Insurance	1247	1729.0	false	4
370	92	3	3	Sample Product	1901-02-01	13	14	Sample Insurance	105	1459.0	false	0
371	92	2	1	Sample Product	1901-02-01	14	14	Sample Insurance	1548	2277.0	false	8
372	93	2	1	Sample Product	1901-02-01	0	18	Sample Insurance	120	309.0	true	10
373	93	1	1	Sample Product	1901-02-01	16	12	Sample Insurance	1465	2496.0	true	8
374	93	1	3	Sample Product	1901-02-01	9	7	Sample Insurance	162	1234.0	true	8
375	93	0	2	Sample Product	1901-02-01	9	17	Sample Insurance	1096	270.0	true	2
376	94	2	1	Sample Product	1901-02-01	15	11	Sample Insurance	1866	2652.0	false	7
377	94	0	2	Sample Product	1901-02-01	4	10	Sample Insurance	237	2805.0	true	7
378	94	2	1	Sample Product	1901-02-01	6	2	Sample Insurance	1146	1008.0	false	3
379	94	2	1	Sample Product	1901-02-01	2	4	Sample Insurance	273	4834.0	true	1
380	95	2	0	Sample Product	1901-02-01	2	10	Sample Insurance	1677	3365.0	true	4
381	95	1	0	Sample Product	1901-02-01	1	4	Sample Insurance	1515	1208.0	false	2
382	95	1	0	Sample Product	1901-02-01	3	9	Sample Insurance	337	637.0	true	5
383	95	3	2	Sample Product	1901-02-01	7	17	Sample Insurance	984	1393.0	true	4
384	96	4	2	Sample Product	1901-02-01	12	7	Sample Insurance	1581	3959.0	true	4
385	96	1	2	Sample Product	1901-02-01	13	7	Sample Insurance	1638	3348.0	true	6
386	96	3	2	Sample Product	1901-02-01	14	0	Sample Insurance	1770	1712.0	true	10
387	96	2	1	Sample Product	1901-02-01	14	10	Sample Insurance	41	4316.0	false	7
388	97	0	3	Sample Product	1901-02-01	4	0	Sample Insurance	439	4688.0	false	4
389	97	3	1	Sample Product	1901-02-01	17	14	Sample Insurance	1488	987.0	false	7
390	97	2	2	Sample Product	1901-02-01	8	17	Sample Insurance	1515	1895.0	true	7
391	97	1	1	Sample Product	1901-02-01	17	13	Sample Insurance	1564	1577.0	false	0
392	98	3	2	Sample Product	1901-02-01	5	1	Sample Insurance	1477	4518.0	true	3
393	98	2	2	Sample Product	1901-02-01	18	15	Sample Insurance	1152	2286.0	true	8
394	98	2	1	Sample Product	1901-02-01	10	1	Sample Insurance	1464	512.0	false	9
395	98	3	0	Sample Product	1901-02-01	8	13	Sample Insurance	1891	656.0	true	6
396	99	2	3	Sample Product	1901-02-01	18	15	Sample Insurance	322	2345.0	true	2
397	99	4	1	Sample Product	1901-02-01	1	17	Sample Insurance	1073	3330.0	false	0
398	99	4	1	Sample Product	1901-02-01	4	20	Sample Insurance	1610	390.0	false	8
399	99	3	2	Sample Product	1901-02-01	19	11	Sample Insurance	990	692.0	false	9
400	100	0	2	Sample Product	1901-02-01	8	19	Sample Insurance	1532	4453.0	true	3
401	100	1	2	Sample Product	1901-02-01	17	4	Sample Insurance	1719	913.0	true	3
402	100	1	1	Sample Product	1901-02-01	16	5	Sample Insurance	835	953.0	false	8
403	100	3	1	Sample Product	1901-02-01	0	12	Sample Insurance	363	886.0	true	10
404	101	2	2	Sample Product	1901-02-01	20	15	Sample Insurance	1632	3239.0	true	5
405	101	3	2	Sample Product	1901-02-01	5	8	Sample Insurance	1729	1558.0	false	0
406	101	3	2	Sample Product	1901-02-01	1	7	Sample Insurance	188	2559.0	true	6
407	101	1	3	Sample Product	1901-02-01	12	10	Sample Insurance	1455	155.0	false	3
408	102	3	2	Sample Product	1901-02-01	17	14	Sample Insurance	643	2171.0	false	8
409	102	3	0	Sample Product	1901-02-01	5	18	Sample Insurance	582	1801.0	false	7
410	102	0	2	Sample Product	1901-02-01	11	7	Sample Insurance	675	2094.0	true	3
411	102	2	2	Sample Product	1901-02-01	19	12	Sample Insurance	566	3035.0	true	10
412	103	3	1	Sample Product	1901-02-01	7	1	Sample Insurance	121	2011.0	true	4
413	103	3	0	Sample Product	1901-02-01	15	2	Sample Insurance	1747	4718.0	true	6
414	103	1	2	Sample Product	1901-02-01	2	16	Sample Insurance	1534	4810.0	false	6
415	103	1	2	Sample Product	1901-02-01	8	9	Sample Insurance	252	1836.0	true	4
416	104	3	3	Sample Product	1901-02-01	11	12	Sample Insurance	1687	3274.0	false	7
417	104	1	1	Sample Product	1901-02-01	12	10	Sample Insurance	348	2702.0	true	3
418	104	1	2	Sample Product	1901-02-01	5	2	Sample Insurance	1025	2416.0	true	2
419	104	4	1	Sample Product	1901-02-01	11	10	Sample Insurance	1240	43.0	false	4
420	105	3	3	Sample Product	1901-02-01	0	2	Sample Insurance	59	4950.0	false	9
421	105	3	2	Sample Product	1901-02-01	17	2	Sample Insurance	1315	1492.0	false	3
422	105	1	3	Sample Product	1901-02-01	5	17	Sample Insurance	1709	2420.0	false	2
423	105	3	3	Sample Product	1901-02-01	15	8	Sample Insurance	832	1969.0	true	5
424	106	0	2	Sample Product	1901-02-01	14	20	Sample Insurance	588	4463.0	true	1
425	106	3	2	Sample Product	1901-02-01	6	19	Sample Insurance	50	454.0	true	9
426	106	0	1	Sample Product	1901-02-01	3	13	Sample Insurance	234	3720.0	true	9
427	106	4	2	Sample Product	1901-02-01	18	18	Sample Insurance	1815	3661.0	false	3
428	107	0	1	Sample Product	1901-02-01	7	0	Sample Insurance	1289	3894.0	true	0
429	107	2	2	Sample Product	1901-02-01	9	5	Sample Insurance	1579	4104.0	false	2
430	107	2	2	Sample Product	1901-02-01	3	0	Sample Insurance	1616	3446.0	false	8
431	107	3	1	Sample Product	1901-02-01	1	18	Sample Insurance	1871	52.0	false	10
432	108	1	3	Sample Product	1901-02-01	16	10	Sample Insurance	1374	2442.0	true	3
433	108	0	1	Sample Product	1901-02-01	10	7	Sample Insurance	213	4890.0	true	4
434	108	2	2	Sample Product	1901-02-01	5	13	Sample Insurance	24	45.0	true	7
435	108	3	2	Sample Product	1901-02-01	0	13	Sample Insurance	1480	3362.0	true	2
436	109	2	2	Sample Product	1901-02-01	17	14	Sample Insurance	289	142.0	true	3
437	109	3	3	Sample Product	1901-02-01	12	6	Sample Insurance	1705	2220.0	true	8
438	109	3	2	Sample Product	1901-02-01	2	19	Sample Insurance	61	2629.0	false	6
439	109	2	1	Sample Product	1901-02-01	9	7	Sample Insurance	333	2757.0	false	1
440	110	2	0	Sample Product	1901-02-01	8	5	Sample Insurance	1243	2829.0	true	9
441	110	2	2	Sample Product	1901-02-01	8	9	Sample Insurance	1911	2741.0	true	3
442	110	4	2	Sample Product	1901-02-01	5	13	Sample Insurance	550	1562.0	false	10
443	110	1	2	Sample Product	1901-02-01	16	19	Sample Insurance	237	245.0	true	5
444	111	2	2	Sample Product	1901-02-01	8	6	Sample Insurance	1243	3356.0	true	10
445	111	3	2	Sample Product	1901-02-01	20	5	Sample Insurance	1943	1864.0	true	5
446	111	1	2	Sample Product	1901-02-01	6	18	Sample Insurance	816	302.0	true	1
447	111	1	1	Sample Product	1901-02-01	1	2	Sample Insurance	528	2836.0	true	9
448	112	2	1	Sample Product	1901-02-01	11	5	Sample Insurance	1625	4058.0	true	7
449	112	1	1	Sample Product	1901-02-01	18	14	Sample Insurance	1833	1546.0	false	5
450	112	2	2	Sample Product	1901-02-01	15	7	Sample Insurance	1467	3491.0	false	4
451	112	4	1	Sample Product	1901-02-01	2	11	Sample Insurance	1971	940.0	false	6
452	113	2	2	Sample Product	1901-02-01	2	9	Sample Insurance	1093	469.0	false	1
453	113	4	1	Sample Product	1901-02-01	9	11	Sample Insurance	688	4316.0	true	8
454	113	1	1	Sample Product	1901-02-01	14	17	Sample Insurance	1681	1296.0	true	4
455	113	3	3	Sample Product	1901-02-01	19	15	Sample Insurance	1178	3025.0	true	6
456	114	4	3	Sample Product	1901-02-01	12	12	Sample Insurance	1244	1287.0	false	3
457	114	2	1	Sample Product	1901-02-01	3	19	Sample Insurance	1347	3555.0	true	8
458	114	3	1	Sample Product	1901-02-01	2	18	Sample Insurance	987	5000.0	true	3
459	114	0	1	Sample Product	1901-02-01	13	8	Sample Insurance	1509	1518.0	true	2
460	115	1	2	Sample Product	1901-02-01	8	11	Sample Insurance	609	4592.0	false	10
461	115	2	2	Sample Product	1901-02-01	14	10	Sample Insurance	1543	23.0	false	6
462	115	3	1	Sample Product	1901-02-01	2	17	Sample Insurance	1548	3843.0	true	3
463	115	4	0	Sample Product	1901-02-01	2	14	Sample Insurance	482	4955.0	true	10
464	116	1	2	Sample Product	1901-02-01	2	14	Sample Insurance	1179	307.0	true	9
465	116	1	2	Sample Product	1901-02-01	19	6	Sample Insurance	1557	4637.0	false	5
466	116	1	0	Sample Product	1901-02-01	12	2	Sample Insurance	946	3114.0	true	1
467	116	3	1	Sample Product	1901-02-01	6	11	Sample Insurance	1682	1393.0	true	5
468	117	4	2	Sample Product	1901-02-01	4	20	Sample Insurance	1447	3918.0	true	6
469	117	3	3	Sample Product	1901-02-01	8	9	Sample Insurance	381	2502.0	false	4
470	117	4	2	Sample Product	1901-02-01	5	8	Sample Insurance	1463	3488.0	true	6
471	117	0	3	Sample Product	1901-02-01	13	2	Sample Insurance	1170	3053.0	false	4
472	118	1	0	Sample Product	1901-02-01	3	15	Sample Insurance	1931	1440.0	false	0
473	118	3	2	Sample Product	1901-02-01	9	12	Sample Insurance	372	3185.0	true	1
474	118	2	1	Sample Product	1901-02-01	8	15	Sample Insurance	1864	1621.0	false	4
475	118	2	2	Sample Product	1901-02-01	17	11	Sample Insurance	389	2231.0	true	8
476	119	0	2	Sample Product	1901-02-01	14	9	Sample Insurance	1215	631.0	false	5
477	119	1	2	Sample Product	1901-02-01	8	1	Sample Insurance	411	2248.0	false	8
478	119	2	1	Sample Product	1901-02-01	13	9	Sample Insurance	1685	1990.0	false	7
479	119	3	2	Sample Product	1901-02-01	13	5	Sample Insurance	1574	3449.0	true	5
480	120	0	2	Sample Product	1901-02-01	5	17	Sample Insurance	479	3456.0	true	5
481	120	0	1	Sample Product	1901-02-01	11	14	Sample Insurance	1563	4024.0	true	8
482	120	3	1	Sample Product	1901-02-01	10	1	Sample Insurance	9	4981.0	true	1
483	120	3	1	Sample Product	1901-02-01	3	17	Sample Insurance	1659	1857.0	true	3
484	121	2	2	Sample Product	1901-02-01	13	5	Sample Insurance	533	4809.0	false	5
485	121	4	2	Sample Product	1901-02-01	10	12	Sample Insurance	1234	642.0	false	4
486	121	3	0	Sample Product	1901-02-01	20	1	Sample Insurance	754	1232.0	false	6
487	121	4	2	Sample Product	1901-02-01	4	20	Sample Insurance	687	2887.0	false	10
488	122	3	2	Sample Product	1901-02-01	6	6	Sample Insurance	1350	2472.0	false	1
489	122	2	1	Sample Product	1901-02-01	10	14	Sample Insurance	1829	2314.0	true	4
490	122	1	1	Sample Product	1901-02-01	1	11	Sample Insurance	456	2224.0	false	3
491	122	3	2	Sample Product	1901-02-01	3	19	Sample Insurance	715	3158.0	false	1
492	123	0	0	Sample Product	1901-02-01	4	12	Sample Insurance	97	3334.0	true	6
493	123	0	2	Sample Product	1901-02-01	11	8	Sample Insurance	1912	3854.0	true	7
494	123	0	0	Sample Product	1901-02-01	14	6	Sample Insurance	551	2123.0	true	0
495	123	3	2	Sample Product	1901-02-01	12	17	Sample Insurance	1225	2626.0	false	2
496	124	2	3	Sample Product	1901-02-01	13	0	Sample Insurance	1673	858.0	false	4
497	124	1	3	Sample Product	1901-02-01	8	5	Sample Insurance	1859	2462.0	true	3
498	124	0	1	Sample Product	1901-02-01	19	17	Sample Insurance	156	867.0	false	8
499	124	4	2	Sample Product	1901-02-01	18	15	Sample Insurance	1032	2991.0	false	5
500	125	2	1	Sample Product	1901-02-01	19	17	Sample Insurance	1739	3795.0	true	8
501	125	4	1	Sample Product	1901-02-01	14	17	Sample Insurance	25	1750.0	false	7
502	125	4	1	Sample Product	1901-02-01	8	18	Sample Insurance	1359	3510.0	true	1
503	125	1	2	Sample Product	1901-02-01	6	7	Sample Insurance	690	2348.0	false	6
504	126	2	2	Sample Product	1901-02-01	6	11	Sample Insurance	251	1149.0	true	5
505	126	1	1	Sample Product	1901-02-01	14	17	Sample Insurance	1393	2022.0	false	8
506	126	1	2	Sample Product	1901-02-01	7	9	Sample Insurance	993	812.0	true	10
507	126	3	1	Sample Product	1901-02-01	14	15	Sample Insurance	1405	1090.0	true	1
508	127	4	2	Sample Product	1901-02-01	2	14	Sample Insurance	1493	3396.0	true	5
509	127	1	2	Sample Product	1901-02-01	1	16	Sample Insurance	739	1800.0	true	6
510	127	0	1	Sample Product	1901-02-01	11	5	Sample Insurance	927	1079.0	true	4
511	127	3	2	Sample Product	1901-02-01	15	8	Sample Insurance	435	4065.0	true	4
512	128	0	1	Sample Product	1901-02-01	12	15	Sample Insurance	614	4946.0	true	5
513	128	3	1	Sample Product	1901-02-01	18	3	Sample Insurance	285	604.0	true	4
514	128	4	1	Sample Product	1901-02-01	6	8	Sample Insurance	846	3256.0	true	7
515	128	1	1	Sample Product	1901-02-01	18	8	Sample Insurance	1007	3972.0	false	9
516	129	4	0	Sample Product	1901-02-01	9	14	Sample Insurance	656	2862.0	true	8
517	129	4	2	Sample Product	1901-02-01	2	18	Sample Insurance	1863	2982.0	true	9
518	129	2	3	Sample Product	1901-02-01	17	15	Sample Insurance	1534	1265.0	false	4
519	129	3	3	Sample Product	1901-02-01	16	6	Sample Insurance	721	1024.0	true	6
520	130	2	0	Sample Product	1901-02-01	14	12	Sample Insurance	90	1823.0	false	2
521	130	0	2	Sample Product	1901-02-01	16	2	Sample Insurance	1567	3782.0	true	4
522	130	1	2	Sample Product	1901-02-01	1	9	Sample Insurance	658	4597.0	false	8
523	130	2	0	Sample Product	1901-02-01	2	8	Sample Insurance	457	3842.0	true	2
524	131	2	0	Sample Product	1901-02-01	5	7	Sample Insurance	849	344.0	false	10
525	131	1	0	Sample Product	1901-02-01	7	17	Sample Insurance	916	4690.0	false	7
526	131	2	0	Sample Product	1901-02-01	0	3	Sample Insurance	1050	155.0	true	3
527	131	3	1	Sample Product	1901-02-01	7	7	Sample Insurance	1785	1615.0	false	7
528	132	2	3	Sample Product	1901-02-01	3	17	Sample Insurance	861	3237.0	true	7
529	132	0	2	Sample Product	1901-02-01	7	8	Sample Insurance	510	1998.0	true	5
530	132	0	2	Sample Product	1901-02-01	15	3	Sample Insurance	1491	340.0	false	3
531	132	2	3	Sample Product	1901-02-01	4	19	Sample Insurance	875	2500.0	true	3
532	133	0	3	Sample Product	1901-02-01	10	8	Sample Insurance	1082	328.0	false	1
533	133	2	0	Sample Product	1901-02-01	15	12	Sample Insurance	187	640.0	true	2
534	133	3	3	Sample Product	1901-02-01	19	17	Sample Insurance	1995	2396.0	true	0
535	133	1	2	Sample Product	1901-02-01	15	20	Sample Insurance	900	3275.0	false	3
536	134	0	1	Sample Product	1901-02-01	5	4	Sample Insurance	1029	1427.0	false	2
537	134	2	2	Sample Product	1901-02-01	16	13	Sample Insurance	1685	4467.0	true	7
538	134	4	3	Sample Product	1901-02-01	0	9	Sample Insurance	1592	4001.0	false	8
539	134	3	2	Sample Product	1901-02-01	7	18	Sample Insurance	950	247.0	true	6
540	135	2	3	Sample Product	1901-02-01	16	5	Sample Insurance	814	2539.0	true	5
541	135	1	2	Sample Product	1901-02-01	9	17	Sample Insurance	1797	2775.0	false	8
542	135	2	2	Sample Product	1901-02-01	13	1	Sample Insurance	609	103.0	true	9
543	135	0	2	Sample Product	1901-02-01	9	20	Sample Insurance	1436	1397.0	false	3
544	136	0	2	Sample Product	1901-02-01	0	9	Sample Insurance	1677	3330.0	true	10
545	136	3	2	Sample Product	1901-02-01	14	16	Sample Insurance	31	3086.0	false	2
546	136	1	0	Sample Product	1901-02-01	7	15	Sample Insurance	1456	1017.0	false	6
547	136	3	1	Sample Product	1901-02-01	18	8	Sample Insurance	1	4792.0	true	1
548	137	1	3	Sample Product	1901-02-01	8	20	Sample Insurance	1018	847.0	false	6
549	137	1	1	Sample Product	1901-02-01	16	19	Sample Insurance	765	173.0	true	2
550	137	3	2	Sample Product	1901-02-01	6	4	Sample Insurance	1909	1761.0	true	1
551	137	4	0	Sample Product	1901-02-01	7	18	Sample Insurance	1927	3233.0	true	0
552	138	3	2	Sample Product	1901-02-01	20	19	Sample Insurance	1933	4478.0	true	8
553	138	0	3	Sample Product	1901-02-01	19	4	Sample Insurance	1911	1341.0	true	9
554	138	2	2	Sample Product	1901-02-01	12	6	Sample Insurance	889	2651.0	true	9
555	138	4	2	Sample Product	1901-02-01	15	13	Sample Insurance	1041	159.0	false	2
556	139	1	0	Sample Product	1901-02-01	8	20	Sample Insurance	1243	2174.0	false	5
557	139	1	0	Sample Product	1901-02-01	15	13	Sample Insurance	67	2952.0	false	10
558	139	2	1	Sample Product	1901-02-01	9	3	Sample Insurance	751	1136.0	false	1
559	139	3	1	Sample Product	1901-02-01	12	4	Sample Insurance	1129	1802.0	false	8
560	140	1	0	Sample Product	1901-02-01	13	15	Sample Insurance	30	2910.0	false	2
561	140	4	2	Sample Product	1901-02-01	15	0	Sample Insurance	178	3208.0	true	8
562	140	0	0	Sample Product	1901-02-01	17	7	Sample Insurance	66	4895.0	true	5
563	140	2	3	Sample Product	1901-02-01	19	14	Sample Insurance	1836	589.0	false	5
564	141	3	0	Sample Product	1901-02-01	11	19	Sample Insurance	673	402.0	true	2
565	141	4	0	Sample Product	1901-02-01	8	18	Sample Insurance	1698	1176.0	true	8
566	141	4	0	Sample Product	1901-02-01	14	9	Sample Insurance	899	1176.0	false	9
567	141	3	1	Sample Product	1901-02-01	18	13	Sample Insurance	1084	4797.0	true	0
568	142	4	1	Sample Product	1901-02-01	1	2	Sample Insurance	373	3075.0	true	7
569	142	1	3	Sample Product	1901-02-01	15	11	Sample Insurance	1239	2066.0	false	7
570	142	1	0	Sample Product	1901-02-01	10	12	Sample Insurance	599	2383.0	true	5
571	142	3	3	Sample Product	1901-02-01	2	8	Sample Insurance	1970	4453.0	false	8
572	143	1	3	Sample Product	1901-02-01	6	6	Sample Insurance	1195	276.0	true	1
573	143	4	2	Sample Product	1901-02-01	7	12	Sample Insurance	1738	3761.0	true	7
574	143	3	0	Sample Product	1901-02-01	1	14	Sample Insurance	78	2923.0	false	1
575	143	0	2	Sample Product	1901-02-01	3	11	Sample Insurance	184	3490.0	true	4
